,text,directed_at,emotion
233,"['apple', 'security', 'guy', 'locks', 'store', 'realtime', 'sxsw', 'link', 'curated']",,No emotion toward brand or product
234,"['got', 'ipad', '2', 'link', 'cc']",,No emotion toward brand or product
235,"['picked', 'ipad', '2', 'pop', 'apple', 'store', '15', 'minute', 'wait']",iPad,Positive emotion
236,"['brilliant', 'enlightening', 'game', 'mechanics', 'presentation', 'google']",Google,Positive emotion
237,"['gsdampm', 'googlesitting', 'tree', 'link']",,No emotion toward brand or product
238,"['heres', 'pic', 'winning', 'ipad', 'cc', 'link', 'cont', 'link']",,No emotion toward brand or product
239,"['iphone', 'thirsty', 'chevy', 'volt', 'lounge', 'w', '16', 'others', 'link']",,No emotion toward brand or product
240,"['iphone', 'thirsty', 'chevy', 'volt', 'lounge', 'w', '16', 'others', 'link', 'link']",,No emotion toward brand or product
241,"['came', 'left', 'iphone', 'playing', 'song', 'chosen', 'random', 'skreams', 'listening', 'records', 'wall', 'appropriate']",,No emotion toward brand or product
242,"['marketing', 'sales', 'genius', 'link']",Apple,Positive emotion
243,"['arduino', 'android', 'flaming', 'skulls', 'link', 'refrigerator', 'speaks', 'salon', 'k', '330pm']",,No emotion toward brand or product
244,"['reminder', 'android', 'chrome', 'tts', 'talk', '1', 'pm', 'today', 'link']",,No emotion toward brand or product
245,"['ipad', '2', 'vs', 'android', 'vs', 'world', 'panel', 'today', '330pm', 'link']",,No emotion toward brand or product
246,"['backupify', 'announces', 'cloudsight', 'search', 'first', 'searchable', 'archive', 'solution', 'social', 'media', 'google', 'apps', 'link']",,No emotion toward brand or product
247,"['google', 'announcing', 'social', 'network', 'quotcirclesquot', 'via', 'tweets', 'interesting', 'myopia', 'cause', 'buzz', 'jokes', 'interesting']",,No emotion toward brand or product
248,"['need', 'ipad', 'iphone', 'laptop', 'dictaphone', 'vidcamera', 'wow', 'love', 'meet', 'real', 'cerebellum', 'charged', 'people']",iPhone,Positive emotion
249,"['u', 'see', 'anything', 'googles', 'circles']",,No emotion toward brand or product
250,"['app', 'iphone', 'ridiculous', 'personal', 'planner', 'next', '5', 'days']",iPad or iPhone App,Positive emotion
251,"['app', 'huge', 'props', 'amp', 'get', 'link']",,No emotion toward brand or product
252,"['found', 'app', 'kyping', 'iphones', 'geolocation', 'amp', 'releasing', 'background', 'need', 'patch']",iPad or iPhone App,Negative emotion
253,"['app', 'iphone', 'live', 'rsvp', 'events', 'phone', 'amp', 'check', 'sundayswaggereventbritecom', '320']",iPad or iPhone App,Positive emotion
254,"['iphone', 'app', 'screen', 'missing', 'link']",,No emotion toward brand or product
255,"['love', 'app', 'awesome', 'rt', 'must', 'see', 'app', 'quotbizzyquot', 'link']",Android App,Positive emotion
256,"['apple', 'quotpopupquot', 'store', 'nuts', 'still', 'packed', '1130', 'link']",Apple,No emotion toward brand or product
257,"['say', 'apple', 'popup', 'store', 'austin', 'link']",,No emotion toward brand or product
258,"['breaking', 'apple', 'announces', 'partnership', 'wporn', 'industry', 'new', 'video', 'chat', 'app', 'called', 'quotofacetimequot']",,No emotion toward brand or product
259,"['course', 'apple', 'built', 'temp', 'store', 'austin', 'texas', 'understand', 'concept', 'corralling', 'cattle']",Apple,Negative emotion
260,"['love', 'apple', 'didnt', 'let', 'something', 'like', 'retail', 'store', 'near', 'keep', 'away', 'opening', 'popup', 'store', 'link']",Apple,Positive emotion
261,"['surprise', 'apple', 'opened', 'popup', 'store', 'austin', 'nerds', 'town', 'get', 'new', 'link']",Apple,Positive emotion
262,"['surprise', 'apple', 'opened', 'popup', 'store', 'austin', 'nerds', 'town', 'get', 'new', 'ipads', 'link']",iPad,Positive emotion
263,"['surprise', 'apple', 'opened', 'popup', 'store', 'austin', 'nerds', 'town', 'get', 'new', 'ipads', 'link']",,No emotion toward brand or product
264,"['surprise', 'apple', 'opened', 'popup', 'store', 'austin', 'nerds', 'town', 'get', 'new', 'ipads', 'link']",Apple,Positive emotion
265,"['apple', 'heads', 'sxsw', 'sets', 'temporary', 'store', 'austin', 'link']",,No emotion toward brand or product
266,"['���', 'apple', 'great', 'example', 'retail', 'store', 'layed', 'future', 'registers', 'checkout', 'line']",Apple,Positive emotion
267,"['���', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'ipad', '2', 'launch', 'link']",Apple,Positive emotion
268,"['���', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'ipad', '2', 'launchquot', 'oh', 'yay', 'traffic']",Apple,Negative emotion
269,"['apple', 'popup', 'store', 'open', 'noon', 'fresh', 'shipment', 'ipad', '2s', 'im', 'pretty', 'sure', 'im', 'going', 'get', 'one', 'fingers', 'crossed']",iPad,Positive emotion
270,"['apple', 'saves', 'sxsw', 'set', 'open', 'popup', 'store', 'link']",Apple,Positive emotion
271,"['apple', 'schools', 'marketing', 'experts', 'link']",,No emotion toward brand or product
272,"['apple', 'schools', 'marketing', 'experts', 'link']",Apple,Positive emotion
273,"['apple', 'schools', 'marketing', 'experts', 'link', 'via']",Apple,Positive emotion
274,"['apple', 'schools', 'marketing', 'experts', 'link', 'via', 'ltlt', 'true', 'love', 'loathe', 'one', 'marketing', 'like']",Apple,Positive emotion
275,"['apple', 'schools', 'marketing', 'experts', 'cnet', 'link']",Apple,Positive emotion
276,"['apple', 'schools', 'marketing', 'experts', 'cnet', 'blogs', 'link']",Apple,Positive emotion
277,"['���', 'apple', 'store', 'downtown', 'austin', 'open', 'til', 'midnight', 'theres', 'still', 'time']",Apple,Positive emotion
278,"['���', 'apple', 'store', 'downtown', 'austin', 'open', 'til', 'midnight', 'ipad2', 'left', 'stock']",,No emotion toward brand or product
279,"['apple', 'store', 'congress', 'link']",,No emotion toward brand or product
280,"['quotthe', 'apple', 'store', 'mall', 'sunday', '10x', 'crowded', 'line', 'fake', 'need', 'fucking', 'donglequot', 'genius', 'let']",Apple,Negative emotion
281,"['2wks', 'apple', 'store', '6th', 'austin', 'street', 'opened']",,No emotion toward brand or product
282,"['special', 'apple', 'store', 'opening', '6th', 'congress', 'sxsw', 'amp', 'ipad', '2', 'launch', 'wwwapplecomretailthedomain']",,No emotion toward brand or product
283,"['makeshift', 'apple', 'store', '6th', 'congress', 'youre', 'kidding', 'amazing']",Apple,Positive emotion
284,"['temporary', 'apple', 'store', 'huge', 'line', 'link']",,No emotion toward brand or product
285,"['temporary', 'apple', 'store', 'sxsw', 'really', 'coolas', 'ipad', '2']",iPad,Positive emotion
286,"['temporary', 'apple', 'store', 'set', 'shit', 'temptation', 'going', 'control']",Apple,Positive emotion
287,"['temporary', 'apple', 'store', 'line', 'goes', 'around', 'block', 'link']",,No emotion toward brand or product
288,"['temporary', 'apple', 'store', 'opens', '6th', 'amp', 'congress', 'tomorrow']",,No emotion toward brand or product
289,"['temporary', 'apple', 'store', 'opens', '5pm', '6th', 'congress', 'line', 'already', 'growing', 'viewio', 'link', 'via']",Apple,Positive emotion
290,"['temporary', 'apple', 'store', 'block', 'office', 'cant', 'wait', 'see', 'line', 'tomorrow', 'photos', 'come']",Apple,Positive emotion
291,"['apple', 'store', 'opens', 'noon', 'day', 'closes', 'run', 'ipad2s', 'didnt', 'buy', 'stock', '10', 'years', 'ago']",,No emotion toward brand or product
292,"['base', 'camp', 'apple', 'link']",,No emotion toward brand or product
293,"['ipad', 'news', 'apps', 'last', 'year', 'link']",iPad or iPhone App,Negative emotion
294,"['10', 'iphone', 'apps', 'you�۪ll', 'probably', 'need', 'use', 'link']",iPad or iPhone App,Positive emotion
295,"['150', 'million', 'mobile', 'google', 'maps', 'users']",Other Google product or service,Positive emotion
296,"['lines', 'already', 'forming', 'apples', 'popup', 'store', 'austin', 'arent', 'people', 'see', 'festival', 'link']",,No emotion toward brand or product
297,"['android', 'rt', '10', 'new', 'mobile', 'apps', 'i�۪ll', 'using', 'at��', 'link']",Android App,Positive emotion
298,"['attending', 'sxsw', 'report', 'see', 'android', 'phone', 'get', 'bannka', 'app']",,No emotion toward brand or product
299,"['ipad', 'apps', 'like', 'software', 'development', 'release', 'start', 'working', 'update']",iPad or iPhone App,Positive emotion
300,"['tweets', 'stalled', 'data', 'sluggish', 'come', 'atampt', 'verizon', 'embarrassing', 'iphone', 'customers', 'havent', 'switched']",,No emotion toward brand or product
301,"['tweeting', 'google', 'coming', 'circles', 'platform', 'today', 'outside', 'circle', 'keep']",,No emotion toward brand or product
302,"['���', 'stupid', 'find', 'mac', 'link', 'special', 'price']",,No emotion toward brand or product
303,"['slate', 'see', 'much', 'traffic', 'mobile', 'safari', 'app', 'ipad']",,No emotion toward brand or product
304,"['unloading', 'store', 'corner', '6th', 'congress', 'austin', 'temp', 'store', 'link']",,No emotion toward brand or product
305,"['great', 'day', 'jaloux', 'amp', 'new', 'ipadlook', 'school', 'bus', '1st', 'day', 'school', 'link']",,No emotion toward brand or product
306,"['arrived', 'issue', 'hasnt', 'resolved', 'dying', 'use', 'iphone', 'app', 'cant', 'login', 'rt']",iPad or iPhone App,No emotion toward brand or product
307,"['screenburn', 'launch', 'clients', 'new', 'iphone', 'game', 'find', 'link']",,No emotion toward brand or product
308,"['anyone', 'wants', 'see', 'demo', 'piccraft', 'ipad', '2', 'find']",,No emotion toward brand or product
309,"['could', 'spend', 'teaching', 'theater', 'alone', 'look', 'schedule', 'link']",,No emotion toward brand or product
310,"['youre', 'meet', 'us', 'fado', 'give', 'wristbands', 'magically', 'lead', 'beer', 'come', 'say', 'hi', 'link']",,No emotion toward brand or product
311,"['youre', 'want', 'ipad', '2', 'apples', 'setting', 'temporary', 'store', 'check', 'link']",,No emotion toward brand or product
312,"['overheard', 'quotthe', 'ipad', 'relaxing', 'computerquot', 'agreed']",iPad,Positive emotion
313,"['overheard', 'interactive', 'quotarg', 'hate', 'iphone', 'want', 'blackberry', 'backquot']",iPhone,Negative emotion
314,"['youre', 'meet', 'author', 'host', 'android', 'devs', 'sat', '1230pm', 'hilton', 'room', '615ab']",,No emotion toward brand or product
315,"['���', 'quotapple', 'comes', 'cool', 'technology', 'ones', 'ever', 'heard', 'dont', 'go', 'conferencesquot�\u06dd']",Apple,Negative emotion
316,"['apple', 'sets', '5000squarefoot', 'temporary', 'store', 'sxsw', 'sell', 'new', 'ipads', 'test', 'potential', 'traffic', 'link']",,No emotion toward brand or product
317,"['overheard', 'quotgoogle', 'doesnt', 'launch', 'products', 'peoples', 'eventsquot']",,No emotion toward brand or product
318,"['nerd', 'bait', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link']",,No emotion toward brand or product
319,"['long', 'line', 'else', 'apple', 'store', 'link']",,No emotion toward brand or product
320,"['last', 'year', 'everbody', 'talking', 'ipad', 'year', 'social', 'media', 'driven', 'revolutions', 'year', 'better']",iPad,Positive emotion
321,"['long', 'line', 'apple', 'pop', 'store', 'ipad', '2', 'great', 'marketing', 'apple']",Apple,Positive emotion
322,"['���', 'google', '4', 'people', 'work', '7', 'people', 'rather', '7', 'people', 'work', '4']",Google,Positive emotion
323,"['knackered', 'home', 'playing', 'ipad', 'updating', 'iphone', 'timeline', 'smashed', 'partytweets', 'cant', 'make', 'go', 'bed']",iPad,Positive emotion
324,"['overheard', 'mdw', 'ill', 'second', 'quothalfway', 'iphone', 'battery', 'already', 'havent', 'even', 'boarded', 'plane']",iPhone,Negative emotion
325,"['sxsw', 'apple', 'schools', 'marketing', 'experts', 'link']",Apple,Positive emotion
326,"['first', 'day', 'sxsw', 'fun', 'final', 'presentation', 'google', 'doodles']",,Positive emotion
327,"['huge', 'line', 'store', 'crowd', 'tripping', 'get', 'new', 'ipad']",iPad,Positive emotion
328,"['ur', '80s', 'partyu']",Google,Positive emotion
329,"['queue', 'apple', 'popup', 'store', 'link']",,No emotion toward brand or product
331,"['posted', 'dmi', 'house', 'intimate', 'stranger', 'stage', 'got', 'restaurant', 'crowd', 'sitting', 'deal', 'wif', 'link']",,No emotion toward brand or product
332,"['woman', 'google', 'talk', 'sounded', 'like', 'chelsea', 'handler', 'lol']",,No emotion toward brand or product
333,"['laughed', 'ipad', 'spent', 'week', 'hauling', 'macbook', 'everywhere', 'really', 'want', 'ipad', 'shoulder', 'rub']",iPad,Positive emotion
334,"['attendees', 'need', 'qr', 'code', 'reader', 'iphone', 'tweet', 'us', 'image', 'badge', 'first', '5', 'get', 'optiscan', 'free']",iPad or iPhone App,Positive emotion
335,"['hey', 'attendeesyou', 'hop', 'line', 'store', 'four', 'days', 'til', 'new', 'ipad2', 'comes']",iPad,Positive emotion
336,"['anyone', 'attending', 'google', 'amp', 'aclu', 'party', 'sxsw', 'could', 'plz', 'pictures', 'thanks']",,No emotion toward brand or product
337,"['march', '11', 'austin', 'tx', 'people', 'line', 'registration', 'apple', 'store']",,No emotion toward brand or product
338,"['landed', 'austin', 'spotted', 'google', 'places', 'ads', 'airport', 'quotthe', 'ultimate', 'austin', 'pocket', 'guidequot', 'like']",,No emotion toward brand or product
339,"['took', 'away', 'lego', 'pit', 'replaced', 'recharging', 'station', 'might', 'check', 'prices', 'iphone', 'crap', 'samsung', 'android']",Android,Negative emotion
340,"['���', 'awesome', 'meet', 'standing', 'apple', 'queue', 'yesterday', 'day', '2�\u06ddltlt', 'cute']",,No emotion toward brand or product
341,"['bad', 'apple', 'shows', 'late', 'qs', 'process', 'poopoos', 'ideas', 'leaves', 'early', 'even', 'quotim', 'creativequot', 'busy']",Apple,Negative emotion
342,"['bahrain', 'govt', 'turned', 'google', 'earth', 'result', 'people', 'learned', 'govt', 'turn', 'back']",,No emotion toward brand or product
343,"['trying', 'balance', 'power', 'power', 'needs', 'iphone', 'vs', 'ipad', '3g', 'ipad', 'sucks', 'quick', 'might', 'go', 'airplane', 'mode']",iPad,Negative emotion
344,"['racing', 'ballroom', 'see', 'marissa', 'mayer']",,No emotion toward brand or product
345,"['iphone', 'battery', '100']",iPhone,Positive emotion
346,"['iphone', 'battery', 'cant', 'keep', 'tweets', 'thanks', 'apple']",iPhone,Negative emotion
347,"['another', 'google', 'wave', 'rt', 'interrupt', 'regularly', 'scheduled', 'geek', 'programming', 'wbig', 'news', 'link']",,No emotion toward brand or product
348,"['fun', 'watch', 'rt', 'apple', 'opening', 'popup', 'store', 'austin', 'sxsw', 'link']",Apple,Positive emotion
349,"['control', 'set', 'open', 'popup', 'shop', 'core', 'action', 'link', 'via', 'cc']",Apple,Positive emotion
350,"['yeah', 'ill', 'sure', 'gtrt', 'check', 'link']",,No emotion toward brand or product
351,"['celebrate', 'beauty', 'web', 'msft', 'launch', 'amp', 'play', 'new', 'game', 'win', 'ipad2', 'link']",iPad,Positive emotion
352,"['texas', 'amazing', 'ive', 'met', 'many', 'influential', 'people', 'work', 'twitter', 'foursquare', 'microsoft', 'even', 'apple']",,No emotion toward brand or product
353,"['woke', 'iphone', 'finished', 'recharging', 'means', 'got', 'enough', 'sleep', 'last', 'night', 'right']",,No emotion toward brand or product
354,"['quiet', 'storm', 'looking', 'forward', 'seeing', 'googles', 'marissa', 'mayer']",,No emotion toward brand or product
355,"['companies', 'believing', 'google', 'nexus', 'nokia', 'also', 'carriers', 'verifone', 'even', 'apple', 'seems']",,No emotion toward brand or product
356,"['���', 'best', 'thing', 'ive', 'heard', 'weekend', 'quoti', 'gave', 'ipad', '2', 'money', 'relief', 'dont', 'need', 'ipad', '2quot']",iPad,Negative emotion
358,"['ipad', '2', 'betterthey', 'time', 'improve']",iPad,Positive emotion
359,"['cus', 'pacman', 'google', 'singularity', 'noobs', 'meetup']",,No emotion toward brand or product
360,"['link', 'go', 'beyond', 'earth', 'hour', 'year', 'sharing', 'positive', 'actions', 'world', 'download', '60', 'iphone', 'app']",iPad or iPhone App,Positive emotion
361,"['far', 'biggest', 'mistake', 'bringing', 'iphoneipad', 'charger']",,No emotion toward brand or product
362,"['google', 'vs', 'bing', 'bing', 'shot', 'success', 'w', 'structured', 'search', 'potentially', 'higher', 'margin', 'cpa', 'model', 'vs']",Google,Negative emotion
363,"['course', 'bing', 'results', 'good', 'googles']",Google,Positive emotion
364,"['���', 'black', 'white', 'ipad', 'question']",,No emotion toward brand or product
365,"['hootsuite', 'blog', '���', 'social', 'media', 'dashboard', '��', 'hootsuite', 'mobile', 'updates', 'iphone', 'blackberry', 'amp', 'android', 'link']",,No emotion toward brand or product
